amount_raised,analytics_count,background,comments_count,date_end,date_goal_raised,date_start,description_fr,description_funding_fr,description_yourself_fr,fans_count,goal,goal_raised,id,location,main_tag,name_fr,nb_days,news_count,owner,payment_methods,percent,rewards,sponsorships_count,subtitle_fr,supporters_count,type,video,visible,main_tag_name_fr,news_per_days,nb_rewards
0,0,0,0,2021-09-08T21:59:00Z,,2021-08-09T00:00:00Z,"<p>Un magazine trimestriel où BD, album illustré jeux se mélangent, avec un lien où des animations et des jeux interactives les attendent.</p>

<p>C&#39;est un projet d&#39;édition de magazine pour différentes tranches d&#39;âge.                                        <img data-image-id=""1918477"" src=""https://d2homsd77vx6d2.cloudfront.net/cache/b/3/b326728488463f3ba86f633ec2ab6b99.png""/></p>

<p>Un magazine agrafé entre 20 et 30 pages</p>

<p>Le journal des zinehistoires illustrés (comprenant un lien permettant l&#39;accès en ligne au journal télévise animé des zinehistoires, ils présenteront l&#39;intégralité du magazine.</p>

<p>Il se composera d&#39;une mini Bd avec suite dans le prochain numéro.     </p>

<p>                              <img data-image-id=""1918471"" src=""https://d2homsd77vx6d2.cloudfront.net/cache/3/a/3aecbd1251a96edf725f9d5a452d4efb.png""/></p>

<p>Ensuite, une aventure de Magnifica (la guerrière du temps) avec un jeu de société en plein milieu du magazine à compléter, et inclus dans chaque magazine trimestriel.</p>

<p>                              <img alt=""Z"" data-image-id=""1918518"" src=""https://d2homsd77vx6d2.cloudfront.net/cache/2/6/26964751d1f367778fabba3b2a4622f2.jpg""/></p>

<p>Nous poursuivont avec des contes, autres histoires, devinettes, charades et pour compléter la page à construire.</p>

<p>                                <img data-image-id=""1918512"" src=""https://d2homsd77vx6d2.cloudfront.net/cache/4/b/4bbf9b06d41122628a7e9ceb8f17e3ec.png""/></p>

<p> </p>

<p>                                </p>","<p>Les frais de création, mise en pages, maquette, frais d&#39;impression...</p>

<p>Les 8% pour la plateforme ULULE.</p>

<p>Les 25% d&#39;impôts.</p>

<p>Les frais de goodies et frais d&#39;envoi.</p>

<p>Financier ??? l&#39;emplacement de mon stand aux salons de livre pour frais connecte lors des événnements.</p>

<p>                                         <img data-image-id=""1918522"" src=""https://d2homsd77vx6d2.cloudfront.net/cache/c/b/cb0bbbe406a70a9494e92fd19df271e5.png""/></p>

<p>À 3200 euros---- Youpi! Je peux réaliser le magazine leszinehistoires.</p>

<p>Plus perfectionner, améliorer et la possibilité d&#39;autres numéro.</p>

<p> </p>","<p>Linda seoane</p>

<p>cubeArt boitoArt </p>

<p>Passionné de dessin depuis l&#39;enfance, j&#39;exerce en tant que professionnelle.</p>

<p>Designer d&#39;intérieur, dessinatrice et animation 3d de base.</p>

<p>Spécialisé en illustration (autrice) livres jeunesse, illustrations numériques, animation 2d, esquisses, sculptures et designs conceptuelles.</p>

<p>                     <img data-image-id=""1918535"" src=""https://d2homsd77vx6d2.cloudfront.net/cache/f/d/fdd43ed85911aef1ed36da277e44696c.png""/></p>",4,3200,False,133497,Vendôme,"{'id': 45, 'name_fr': 'Enfance & Educ.'}",leszinehistoires,30,0,"{'created_projects_online_count': 1, 'followed_projects_count': 0, 'supported_projects_count': 0}","['card', 'creditcard', 'saving']",0,"[{'description_fr': ""<p>Un grand remerciement par mail. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</p><p>Droit au tirage au sort d'une Box leszinehistoires.</p>"", 'id': 758253, 'price': 5, 'stock_taken': 0}, {'description_fr': ""<p>Un grand remerciement par mail et votre nom cité dans le livre.</p><p>Droit au tirage au sort d'une Box leszinehistoiires.</p>"", 'id': 758254, 'price': 10, 'stock_taken': 0}, {'description_fr': '<p>Un grand remerciement par mail et votre nom cité dans le livre. &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</p><p>Le magazine simple à télécharger.&nbsp;</p>', 'id': 758255, 'price': 20, 'stock_taken': 0}, {'description_fr': '<p>Un grand remerciement par mail et votre nom cité dans le livre. &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</p><p>Le magazine animé à télécharger.&nbsp;</p>', 'id': 758256, 'price': 30, 'stock_taken': 0}, {'description_fr': '<p>Un grand remerciement par mail et votre nom cité dans le livre. &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</p><p>Le magazine en papier livré &nbsp;et magazine animé a téléchargé.</p>', 'id': 758257, 'price': 50, 'stock_taken': 0}, {'description_fr': '<p>Un grand remerciement par mail et votre nom cité dans le livre. &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</p><p>Le magazine en papier livré, le magazine animé a télécharge et un jeu..</p>', 'id': 758261, 'price': 75, 'stock_taken': 0}]",0,Revue-magazine trimestriel,0,2,0,True,Enfance & Educ.,0.0,24
2090,0,0,27,2021-09-03T21:59:00Z,2021-08-27T12:38:33.901934Z,2021-06-25T00:00:00Z,"<p style=""text-align: center;""><img alt=""DUCAWA Une plateforme en ligne qui accompagne les séniors etles parents qui font de l&#39;aide aux devoirs Educawa s&#39;inscrit dans l&#39;Economie Sociale et Solidaire (ESS) et a l&#39;ambition d&#39;être un projet inclusif, car tout le monde peut aider un enfant à compter"" data-image-id=""1909284"" src=""https://d2homsd77vx6d2.cloudfront.net/cache/d/9/d9f7a45e26d1e511a71a7b169c366423.png""/></p>

<p><img alt=""J&#39;aide mon petit-fils à faire ses devoirs mais je ne trouve pas toujours les mots pour lui expliquer simplement les choses J&#39;ai envie d&#39;aider des enfants à faire leurs devoirs mais j&#39;ai toujours pensé que j&#39;étais nulle en maths"" data-image-id=""1909278"" src=""https://d2homsd77vx6d2.cloudfront.net/cache/4/f/4f86302e86da77c2b931d180322d70a0.png""/></p>

<p><img data-image-id=""1909275"" src=""https://d2homsd77vx6d2.cloudfront.net/cache/0/2/02df31b9cf4a85d4db1b3c37322e8527.png"" alt=""Ma petite fille est là tous les mercredis et souvent je ne comprends pas le vocabulaire de son livre, par exemple, le prédicat, vous savez ce que c&#39;est vous ? Après l&#39;école, j&#39;aide mes enfants à faire leurs devoirs. Mais les méthodes d&#39;apprentissage ont beaucoup changé et je ne me sens pas capable de leur apporter l&#39;aide dont ils ont besoin""/></p>

<p><img alt=""Notre solution D internet qui décortique les nouveaux programmes scolaires pour les seniors et les parents Pour qu&#39;apprendre et transmettre soient un plaisir Nos objectifs Aider les séniors et les parents à transmettre"" data-image-id=""1909273"" src=""https://d2homsd77vx6d2.cloudfront.net/cache/6/3/638b6fe347d4926e8930565ca6eb4219.png""/></p>

<p><img alt=""Aider les enfants à aimer leurs devoirs Transmettre l&#39;envie d&#39;apprendre, c&#39;est un des plus beaux cadeaux qu&#39;on peut faire à un enfant 11, Relier deux générations Se sentir utile et efficace auprès des enfants rend heureux c&#39;est un défi positif et plein de sens qui aide à bien vieillir. Une boite à outils pour le primaire et le collège Nous commençons par le CP et le en français et en maths puis nous étendrons aux autres classes et aux autres matières (anglais, histoire-géo, )"" data-image-id=""1894749"" src=""https://d2homsd77vx6d2.cloudfront.net/cache/6/c/6c8fef67f93c141496be84c680d51e88.png""/></p>

<p><img alt=""Des outils simples et ludiques Des chapitres simples et lisibles, que l&#39;on s&#39;approprie à son rythme Une navigation pensée pour les personnes peu habituées à l&#39;informatique"" data-image-id=""1894751"" src=""https://d2homsd77vx6d2.cloudfront.net/cache/1/e/1e9844da3bbaa115d470e902f7c8ad10.png""/></p>

<p><img data-image-id=""1894753"" src=""https://d2homsd77vx6d2.cloudfront.net/cache/6/3/63c0b55c1aeaa322f6cce6ede5947b0d.png"" alt=""Comment marche ? On s&#39;abonne (voir nos contreparties !) On se connecte au site educawa.com On a alors accès à l&#39;ensemble des contenus Chaque chapitre apporte des explications conformes à ce que dit la maîtresse ou le maître, et des éléments pédagogiques, tout cela autour d&#39;un rythme défini : Prérequis Leçon Trucs et astuces Vidéo Exercices Quiz Le service sera disponible à partir duler septembre 2021. Ne tardez plus, et découvrez dès à présent nos formules""/></p>

<p><img alt=""Choisissez votre abonnement"" data-image-id=""1894757"" src=""https://d2homsd77vx6d2.cloudfront.net/cache/0/0/00e845b99a5062e167e8bffaabf359dd.png""/></p>

<p><a href=""https://fr.ulule.com/educawa/?reward=749242"" rel=""nofollow""><img data-image-id=""1894758"" src=""https://d2homsd77vx6d2.cloudfront.net/cache/5/9/5954be2e3b0ecc6f5c3a0f90efc4a26e.png"" alt=""Pour 15€ Quelques mois pour découvrir le CP etle Un abonnement de 6 mois à educawa.com à partir du 1er septembre 2021 Surfez en toute liberté sur notre plateforme Accédez à plus de 100 chapitres (CP et pour commencer) Apprendre une poésie n&#39;aura plus de secret pour vous Le COD ne s&#39;appelle plus le COD au primaire ? Pas de JE M&#39;ABONNE panique on vous explique tout Pleins de trucs &amp; astuces sur la pédagogie""/></a></p>

<p><a href=""https://fr.ulule.com/educawa/?reward=749243"" rel=""nofollow""><img data-image-id=""1894759"" src=""https://d2homsd77vx6d2.cloudfront.net/cache/a/9/a970b2f75badb09dd369e06d2d2d4234.png"" alt=""Pour 30€ Accompagnez Manon et Gabriel pendant toute une année scolaire Un abonnement de 12 mois à educawa.com à partir du septembre 2021 Surfez en toute liberté sur notre plateforme Accédez à plus de 100 chapitres (CP et CEI pour commencer) Apprendre une poésie n&#39;aura plus de secret pour vous JE M&#39;ABONNE Le COD ne s&#39;appelle plus le COD au primaire ? Pas de panique on vous explique tout Pleins de trucs &amp; astuces sur la pédagogie la progression surl an de Manon et Gabriel""/></a></p>

<p><a href=""https://fr.ulule.com/educawa/?reward=749244"" rel=""nofollow""><img data-image-id=""1894760"" src=""https://d2homsd77vx6d2.cloudfront.net/cache/b/3/b33a4e314c0305788c0b3edb7b7a26cf.png"" alt=""Pour 45€ Suivez la progression de Manon et Gabriel mois Un abonnement de 18 mois à educawa.com à partir du septembre 2021 Surfez en toute liberté sur notre plateforme Accédez à plus de 100 chapitres (CP et pour commencer) Apprendre une poésie n&#39;aura plus de secret pour vous Le COD ne s&#39;appelle plus le COD au primaire ? Pas de panique on vous explique tout JE M&#39;ABONNE Pleins de trucs &amp; astuces sur la pédagogie Découvrir les nouvelles notions d&#39;une classe à une autre Préparez la rentrée scolaire de Manon et Gabriel et accédez à l&#39;ensemble du programme""/></a></p>

<p><a href=""https://fr.ulule.com/educawa/?reward=749245"" rel=""nofollow""><img data-image-id=""1894761"" src=""https://d2homsd77vx6d2.cloudfront.net/cache/b/1/b1c511c8d30d5481b8e2b0ebe76c1701.png"" alt=""Pour 60€ Suivez pendant 2 années la scolarité de Manon et Gabriel Un abonnement de 24 mois à educawa.com à partir du septembre 2021 Surfez en toute liberté sur notre plateforme Accédez à plus de 100 chapitres (CP et CEI pour commencer) Apprendre une poésie n&#39;aura plus de secret pour vous Le COD ne s&#39;appelle plus le COD au primaire ? Pas de panique on vous explique tout Pleins de trucs &amp; astuces sur la pédagogie JE M&#39;ABONNE suivre la progression sur 2 ans de Manon et Gabriel Découvrir les nouvelles notions d&#39;une classe à une autre Préparez la rentrée scolaire de Manon et Gabriel et accédez à l&#39;ensemble du programme""/></a></p>

<p><img data-image-id=""1894762"" src=""https://d2homsd77vx6d2.cloudfront.net/cache/e/0/e077ee1626caae2a439e9ec00635646b.png"" alt=""Quand le service ouvrira début septembre 2021, il sera possible de s&#39;abonner pour 4,99€ par mois sans engagement. Grâce à Ulule, vous pouvez bénéficier d&#39;un abonnement à moitié prix !""/></p>

<p> </p>","<p><img data-image-id=""1894788"" src=""https://d2homsd77vx6d2.cloudfront.net/cache/5/5/555562175eea317cf665985fddbb0565.png"" alt=""On a besoin de vous ! En vous abonnant, vous nous aidez à : Accélérer la production du contenu financer le tournage et le montage de nos vidéos Embaucher notre 2 CDI : un.e chargé.e de mission pédagogique en mathématiques ! Et bien sûr 8% revient à Ulule ! Devenez les ambassadeurs et ambassadrices d&#39;une entreprise à impact!""/></p>

<p><img data-image-id=""1894766"" src=""https://d2homsd77vx6d2.cloudfront.net/cache/b/5/b57b6457e65f34bd8732c00c6827a918.png"" alt=""Où en est le projet ? 1er trimestre 2021 Construction Recherche de de l&#39;ESS financements - réponses Educawa aux appels à projet Interviews d&#39;un Choix des outils et des panel de retraités prestataires (webdesign, et de professeurs plateforme web, contenu) 2nd trimestre 2021 Réalisation de 100 supports CP/CE1 pour la rentrée scolaire 2021 Préventes Ulule Sélection d&#39;une agence de presse et réalisation du dossier de presse""/></p>

<p><img data-image-id=""1894765"" src=""https://d2homsd77vx6d2.cloudfront.net/cache/9/b/9b2945c15bc610cb0b478f0c845e566e.png"" alt=""3ème et 4ème trimestre 2021 Communication sur le projet : Animation de la communauté médias, presse, Facebook de retraités Début de la commercialisation pour Evaluation de notre impact la rentrée de septembre 2021""/></p>

<p> </p>","<p><img data-image-id=""1894768"" src=""https://d2homsd77vx6d2.cloudfront.net/cache/1/c/1cc3d19bd3a67ead8e9d90e08e9bd984.png"" alt=""Les fondatrices Hélène : Nous avons des objectifs communs en matière d&#39;impact et une vision partagée des séniors. De mon côté, je considère le cap de la retraite comme une nouvelle vie qui s&#39;ouvre. Il faut la construire, se rendre utile car ça rend heureux de se sentir utile, quel que soit l&#39;âge ! Étant moi-même entrepreneure, je me suis dit : que pourrait-on faire pendant cette nouvelle vie ? J&#39;ai aussi 4 grands enfants, l&#39;impact de la pandémie sur les familles m&#39;a beaucoup touchée.""/></p>

<p><img data-image-id=""1894784"" src=""https://d2homsd77vx6d2.cloudfront.net/cache/d/e/de113810049071fdfb0b4df7ea904ec4.png"" alt=""Emilie : J&#39;ai réalisé combien mon expérience en EHPAD m&#39;avait bouleversée et engagée dans la voie du bien vieillir. Travailler sur la dignité, l&#39;autonomie et la confiance en soi des séniors est pour moi un bonheur quotidien. Et cela donne du sens à ma vie professionnelle. 11, 11 Notre équipe de choc Stéphanie : Contribuer au bienvieillir dans le partage et la transmission me permet de rendre hommage à feues mes grands-mères et à toutes les personnes dotées d&#39;une intelligence de et d&#39;un état d&#39;esprit positif. Merci à Hélène et à Emilie de m&#39;avoir donné cette belle opportunité.""/></p>

<p><img data-image-id=""1894770"" src=""https://d2homsd77vx6d2.cloudfront.net/cache/2/c/2c990618f306d10cb713abd8aa70bcd3.png"" alt=""Emmanuelle : La communication sous toutes ses formes, est pour elle une vraie passion. Elle prend plaisir à utiliser les dernières technologies de communication pour créer et concevoir des contenus qui mêlent textes et visuels. Educawa est un projet qui ravive en Emmanuelle le souvenir des après-midi passés chez Bernadette et son mari, à prendre le goûter, à faire tout un tas d&#39;activités ludiques, écouter leurs anecdotes et cueillir des groseilles dans leur jardin. Arielle : Arielle est passionnée par la musique, elle en pratique depuis son plus jeune âge et continue de jouer du piano et de la guitare pour le plaisir. Elle se souvient des difficultés rencontrées par ses parents quand venait l&#39;heure des devoirs. Et elle voit actuellement ses grands-parents attristés de ne pas pouvoir aider ses petits cousins. Educawa arrive au bon moment !""/></p>

<p><img alt=""Mais aussi un immense merci à nos partenaires qui nous font confiance Retraite SILVER AG2R LA MONDIALE VALLEY Educawa est lauréat de l&#39;appel à projets Bien vivre sa retraite le plus longtemps en autonomie de l&#39;Assurance retraite de France et AG2R La Mondiale"" data-image-id=""1894771"" src=""https://d2homsd77vx6d2.cloudfront.net/cache/9/7/97dd42e717e96ac6af8a0534cbf6f227.png""/></p>",39,2000,True,131119,Saint-Mandé,"{'id': 45, 'name_fr': 'Enfance & Educ.'}",Educawa,70,14,"{'created_projects_online_count': 1, 'followed_projects_count': 0, 'supported_projects_count': 0}","['card', 'creditcard', 'saving']",104,"[{'description_fr': ""<p><strong>12 mois d’abonnement à 20€</strong></p><p>Préparez la rentrée en toute sérénité&nbsp;😊</p><p>Vos enfants, vos petits-enfants vont aimer faire leurs devoirs, et ce sera grâce à vous&nbsp;!</p><p><strong>Offre valable jusqu'au 16/07/2021 : foncez !</strong></p>"", 'id': 754711, 'price': 20, 'stock_taken': 4}, {'description_fr': '<p><strong>12 mois d’abonnement à 20€</strong></p><p>Préparez la rentrée en toute sérénité&nbsp;😊</p><p>Vos enfants, vos petits-enfants vont aimer faire leurs devoirs, et ce sera grâce à vous&nbsp;!</p><p>&nbsp;</p>', 'id': 771707, 'price': 20, 'stock_taken': 2}, {'description_fr': '<p>Quelques mois pour découvrir le CP et le CE1</p><ul><li>Surfez en toute liberté sur notre plateforme</li><li>Accédez à plus de 100 chapitres (CP et CE1 pour commencer)</li><li>Apprendre une poésie n’aura plus de secret pour vous</li><li>Le COD ne s’appelle plus le COD au primaire ? Pas de panique on vous explique tout ☺</li><li>Pleins de trucs &amp; astuces sur la pédagogie</li></ul>', 'id': 749242, 'price': 15, 'stock_taken': 2}, {'description_fr': '<p>Accompagnez Manon et Gabriel pendant toute une année scolaire</p><ul><li>Surfez en toute liberté sur notre plateforme</li><li>Accédez à plus de 100 chapitres (CP et CE1 pour commencer)</li><li>Apprendre une poésie n’aura plus de secret pour vous</li><li>Le COD ne s’appelle plus le COD au primaire ? Pas de panique on vous explique tout 😊</li><li>Pleins de trucs &amp; astuces sur la pédagogie</li><li>Suivre la progression sur 1 an de Manon ou Gabriel</li></ul>', 'id': 749243, 'price': 30, 'stock_taken': 5}, {'description_fr': '<p>Suivez la progression de Manon et Gabriel sur 18 mois</p><ul><li>Surfez en toute liberté sur notre plateforme</li><li>Accédez à plus de 100 chapitres (CP et CE1 pour commencer)</li><li>Apprendre une poésie n’aura plus de secret pour vous</li><li>Le COD ne s’appelle plus le COD au primaire ? Pas de panique on vous explique tout 😊</li><li>Pleins de trucs &amp; astuces sur la pédagogie</li><li>Découvrir les nouvelles notions d’une classe à une autre</li><li>Préparez la rentrée scolaire de Manon et Gabriel et accédez à l’ensemble du programme</li></ul>', 'id': 749244, 'price': 45, 'stock_taken': 5}, {'description_fr': '<p>Suivez pendant 2 années la scolarité de Manon et Gabriel</p><ul><li>Surfez en toute liberté sur notre plateforme</li><li>Accédez à plus de 100 chapitres (CP et CE1 pour commencer)</li><li>Apprendre une poésie n’aura plus de secret pour vous</li><li>Le COD ne s’appelle plus le COD au primaire ? Pas de panique on vous explique tout 😊</li><li>Pleins de trucs &amp; astuces sur la pédagogie</li><li>Suivre la progression sur 2 ans de Manon ou Gabriel</li><li>Découvrir les nouvelles notions d’une classe à une autre</li><li>Préparez la rentrée scolaire de Manon et Gabriel et accédez à l’ensemble du programme</li></ul>', 'id': 749245, 'price': 60, 'stock_taken': 5}]",0,Transforme les parents & les grands-parents en super-héros de l'aide aux devoirs,27,2,1,True,Enfance & Educ.,0.2,24
345,0,1,16,2020-06-05T21:59:00Z,,2020-04-07T00:00:00Z,"<p style=""text-align: justify;""><img src=""https://d2homsd77vx6d2.cloudfront.net/cache/c/d/cd4fa2ef5f6101c02e9563ec211b4849.jpg"" style=""width: 100px; height: 64px;""/><img src=""https://d2homsd77vx6d2.cloudfront.net/cache/2/1/21abc65683131b24fad321d05666e2dd.jpg"" style=""width: 100px; height: 77px;""/><img src=""https://d2homsd77vx6d2.cloudfront.net/cache/c/6/c62cd14227fcd06c58574bd2fbba003a.jpg"" style=""width: 100px; height: 72px;""/><img src=""https://d2homsd77vx6d2.cloudfront.net/cache/5/c/5c0dfc200f2b40c0cf9368b77d784741.jpg"" style=""width: 90px; height: 83px;""/><img src=""https://d2homsd77vx6d2.cloudfront.net/cache/3/5/35530f86fff876ed99e84765658d1864.jpg"" style=""width: 52px; height: 90px;""/><img src=""https://d2homsd77vx6d2.cloudfront.net/cache/8/3/834ad10c02588746d2919b2064da9f37.jpg"" style=""width: 100px; height: 82px;""/></p>
<p style=""text-align: justify;"">Mon projet est un <strong>site de vente en puériculture</strong>, tout l'univers de maman et bébé en un clic à des prix raisonnés. Il y aura plus de <strong>100 000 références </strong>disponibles, de la tétine aux meubles, avec des marques telles que: hauck, badabulle, fisherprice, bsm, babyprice, dodie, domiva, disney, safety 1st, looping et bien d'autres... Les <strong>livraisons</strong> se feront seulement en France pour des délais de <strong>72h</strong> et un moindre impact sur l'environnement grâce aux cours trajets.</p>
<p style=""text-align: justify;"">Pour débuter, il n'y aura que le <strong>site web</strong>, ainsi qu'un contrat avec Amazon pour vendre quelques produits. Je souhaite également créer un <strong>partenariat</strong> avec quelques <strong>professionnelles situées sur Toulon</strong> et environs telles qu'une coiffeuse, une styliste onglaire, une masseuse et une photographe. Les contacts sont déjà établis. Par ailleurs, d'ici peu de temps j'ajouterais un service de <strong>décoration</strong> de chambres d'enfants et bébés sur Toulon et environs.</p>
<p style=""text-align: justify;""><strong>Voici quelques uns des produits que je vais vendre</strong></p>
<p style=""text-align: justify;""><strong><img src=""https://d2homsd77vx6d2.cloudfront.net/cache/e/2/e201e0037f903e0b75d64bc8887d2807.jpg"" style=""width: 100px; height: 91px;""/><img src=""https://d2homsd77vx6d2.cloudfront.net/cache/a/a/aad3f218bbf4973a517a3ace68b2240e.jpg"" style=""width: 82px; height: 100px;""/><img src=""https://d2homsd77vx6d2.cloudfront.net/cache/9/3/939e8b690988dcf00ae979faca07dd03.jpg"" style=""width: 69px; height: 100px;""/><img src=""https://d2homsd77vx6d2.cloudfront.net/cache/f/3/f3edaa814facde75597477c5c2dbc710.jpg"" style=""width: 72px; height: 100px;""/><img src=""https://d2homsd77vx6d2.cloudfront.net/cache/2/6/260f18c9f3bc078d25431cbf7c25aca0.jpg"" style=""width: 85px; height: 100px;""/><img src=""https://d2homsd77vx6d2.cloudfront.net/cache/d/5/d50c1fa6ddd865e1121dad31be7001c8.jpg"" style=""width: 81px; height: 100px;""/><img src=""https://d2homsd77vx6d2.cloudfront.net/cache/f/7/f7feb29ffbd19bbff317466557806b2e.jpg"" style=""width: 100px; height: 48px;""/><img src=""https://d2homsd77vx6d2.cloudfront.net/cache/0/2/0285396f16a1d2cee5fca38a96d5e47e.jpg"" style=""width: 86px; height: 100px;""/><img src=""https://d2homsd77vx6d2.cloudfront.net/cache/8/9/898b08402a9877fd11cee9c7082d1b08.jpg"" style=""width: 100px; height: 76px;""/><img src=""https://d2homsd77vx6d2.cloudfront.net/cache/7/5/7518dbac2b46d03b6202bf73abeb335a.jpg"" style=""width: 100px; height: 109px;""/><img src=""https://d2homsd77vx6d2.cloudfront.net/cache/d/3/d3392b9676a4555f849bae0bf701e9dc.jpg"" style=""width: 54px; height: 100px;""/><img src=""https://d2homsd77vx6d2.cloudfront.net/cache/1/2/1213ca43fb90a07c8120cb5a587e23bc.jpg"" style=""width: 100px; height: 90px;""/><img src=""https://d2homsd77vx6d2.cloudfront.net/cache/d/d/ddfc64a5ca0fa31c7952b5a844d0a711.jpg"" style=""width: 100px; height: 68px;""/><img src=""https://d2homsd77vx6d2.cloudfront.net/cache/9/4/94b9b693b5d73316ed5f1d5e1cd7dbde.jpg"" style=""width: 87px; height: 100px;""/><img src=""https://d2homsd77vx6d2.cloudfront.net/cache/2/f/2f234b7d68c17745b56c3cde7dbd1323.jpg"" style=""width: 59px; height: 100px;""/><img src=""https://d2homsd77vx6d2.cloudfront.net/cache/b/8/b80d741ea091de486379c18a5a5baab4.jpg"" style=""width: 100px; height: 89px;""/><img src=""https://d2homsd77vx6d2.cloudfront.net/cache/3/f/3f70b702ab110d44c8d86165178af478.jpg"" style=""width: 111px; height: 100px;""/></strong></p>
<p style=""text-align: justify;"">&nbsp;</p>
<p style=""text-align: justify;"">&nbsp;</p>","<p style=""text-align: justify;"">L'objectif est de<strong> 3500€</strong></p>
<p style=""text-align: justify;"">Le financement servira à financer les frais d'ouverture de l'entreprise, le site web et une partie des frais d'Ulule.</p>
<p style=""text-align: justify;"">Je financerais moi même les frais bancaires ainsi que tout ce qui concerne les frais publicitaires, de maintenance, d'abonnements et les rétributions ...&nbsp;</p>
<p style=""text-align: justify;""><strong>Voici la répartition des contributions</strong></p>
<p style=""text-align: justify;""><strong><img src=""https://d2homsd77vx6d2.cloudfront.net/cache/a/b/abc830409bfcc0f872d2c39d2726fe49.png""/></strong></p>
<p style=""text-align: justify;"">&nbsp;</p>","<p style=""text-align: justify;""><img src=""https://d2homsd77vx6d2.cloudfront.net/cache/d/5/d587220b1ce792688c7e0a11b8d46f68.png""/></p>",15,3500,False,106134,Toulon,"{'id': 45, 'name_fr': 'Enfance & Educ.'}",Financement du site Web : Les p'tits rêveurs,59,2,"{'created_projects_online_count': 1, 'followed_projects_count': 0, 'supported_projects_count': 0}","['card', 'creditcard', 'saving']",9,"[{'description_fr': '<p>Un mail de remerciement</p>', 'id': 596715, 'price': 5, 'stock_taken': 0}, {'description_fr': '<p>Un mail de remerciement ainsi que votre nom (ou pseudo) sur le site</p>', 'id': 596727, 'price': 10, 'stock_taken': 2}, {'description_fr': ""<p>Un mail de remerciement, vore nom (pseudo) sur le site ainsi qu'une peluche au choix (Girafe(21cm), Singe(21cm), Squishimals (lapin, renard ou licorne de 10cm) ou Bébé à Bord Badabulle)</p><p><i>Dans la limite des stocks disponibles</i></p><p><i>(tout produit manquant sera remplacé par un équivalent)</i></p>"", 'id': 596731, 'price': 20, 'stock_taken': 0}, {'description_fr': ""<p>Un mail de remerciement, , votre nom (pseudo) sur le site, une peluche au choix (Girafe (21cm), Singe (21cm), Squishimals (lapin, renard ou licorne de 10cm) ou Bébé à Bord Badabulle) ainsi qu'une tétine au choix</p><p><i>Dans la limite des stocks disponibles</i></p><p><i>(tout produit manquant sera remplacé par un équivalent)</i></p>"", 'id': 596734, 'price': 30, 'stock_taken': 1}, {'description_fr': '<p>Un mail de remerciement, votre nom (pseudo) sur le site et un Coffret de naissance Sophie la Girafe Création</p>', 'id': 596739, 'price': 45, 'stock_taken': 0}, {'description_fr': ""<p>Un mail de remerciement, votre nom (pseudo) sur le site, un coffret de naissance Sophie la Girafe Création ainsi qu'une peluche (Girafe(21cm), Singe (21cm), Squishimals (lapin, renard ou licorne de 10 cm) ou Bébé à Bord Badabulle) au choix et une tétine (Dodie) au choix.</p><p><i>Dans la limite des stocks disponibles</i></p><p><i>(tout produit manquant sera remplacé par un équivalent)</i></p>"", 'id': 596746, 'price': 70, 'stock_taken': 0}]",0,"Tout pour maman et bébé, à prix raisonnés",10,2,0,True,Enfance & Educ.,0.03389830508474576,24
